Date,Open,High,Low,Close,Volume,Adj Close
2016-01-26,16.889999,17.040001,16.85,16.99,79400,16.99
2016-01-25,16.91,16.91,16.50,16.58,87100,16.58
2016-01-22,17.030001,17.040001,16.76,17.040001,164700,17.040001
2016-01-21,15.89,16.10,15.76,16.059999,160300,16.059999
2016-01-20,15.92,15.98,15.61,15.81,130200,15.81
2016-01-19,17.10,17.209999,16.860001,17.02,686700,17.02
2016-01-15,15.57,15.62,15.41,15.53,50900,15.53
2016-01-14,15.78,15.87,15.63,15.86,21000,15.86
2016-01-13,16.290001,16.290001,15.88,15.97,34600,15.97
2016-01-12,15.73,15.73,15.34,15.49,64400,15.49
2016-01-11,16.07,16.07,15.93,16.02,47900,16.02
2016-01-08,16.129999,16.280001,16.01,16.049999,24100,16.049999
2016-01-07,15.81,16.120001,15.81,15.98,71600,15.98
2016-01-06,15.85,15.87,15.61,15.74,74500,15.74
2016-01-05,17.110001,17.110001,16.549999,16.559999,248800,16.559999
2016-01-04,17.24,17.25,17.07,17.25,68700,17.25
2015-12-31,17.27,17.32,17.23,17.26,19000,17.26
2015-12-30,17.41,17.41,17.27,17.27,52800,17.27
2015-12-29,17.559999,17.66,17.559999,17.66,110900,17.66
2015-12-28,16.98,17.07,16.940001,16.99,108500,16.99
2015-12-24,16.799999,16.799999,16.610001,16.629999,35900,16.629999
2015-12-23,16.73,16.860001,16.73,16.860001,42300,16.860001
2015-12-22,16.799999,16.799999,16.66,16.719999,47300,16.719999
2015-12-21,17.129999,17.129999,16.85,16.91,135000,16.91
2015-12-18,17.200001,17.200001,17.049999,17.07,126400,17.07
2015-12-17,17.52,17.639999,17.360001,17.360001,45500,17.360001
2015-12-16,17.540001,17.73,17.530001,17.73,91700,17.73
2015-12-15,17.559999,17.68,17.50,17.559999,74900,17.559999
2015-12-14,18.17,18.18,18.02,18.10,46500,18.10
2015-12-11,18.40,18.41,18.09,18.110001,66500,18.110001
2015-12-10,18.700001,18.74,18.66,18.67,37000,18.67
2015-12-09,18.84,19.00,18.780001,18.799999,74400,18.799999
2015-12-08,18.530001,18.549999,18.40,18.49,106300,18.49
2015-12-07,19.17,19.23,19.059999,19.16,33500,19.16
2015-12-04,19.120001,19.35,19.120001,19.34,14900,19.34
2015-12-03,19.43,19.559999,19.26,19.27,24800,19.27
2015-12-02,19.67,19.67,19.42,19.440001,19000,19.440001
2015-12-01,19.42,19.549999,19.41,19.450001,40600,19.450001
2015-11-30,19.049999,19.35,19.049999,19.129999,39500,19.129999
2015-11-27,19.77,19.809999,19.440001,19.540001,8400,19.540001
2015-11-25,19.610001,19.860001,19.610001,19.860001,21100,19.860001
2015-11-24,19.700001,19.700001,19.530001,19.67,32300,19.67
2015-11-23,19.629999,19.73,19.549999,19.58,56100,19.58
2015-11-20,19.66,19.68,19.639999,19.68,32000,19.68
2015-11-19,19.60,19.60,19.530001,19.530001,24300,19.530001
2015-11-18,19.50,19.68,19.50,19.67,59600,19.67
2015-11-17,19.48,19.620001,19.48,19.58,30100,19.58
2015-11-16,19.99,19.99,19.809999,19.940001,54300,19.940001
2015-11-13,20.66,20.66,20.35,20.360001,60400,20.360001
2015-11-12,20.27,20.40,20.209999,20.209999,52200,20.209999
2015-11-11,20.74,20.860001,20.74,20.790001,28900,20.790001
2015-11-10,20.42,20.82,20.42,20.68,34800,20.68
2015-11-09,20.91,21.030001,20.83,20.90,71700,20.90
2015-11-06,20.540001,20.549999,20.43,20.49,21800,20.49
2015-11-05,20.85,20.85,20.41,20.51,38300,20.51
2015-11-04,20.59,20.59,20.299999,20.360001,26900,20.360001
2015-11-03,20.43,20.43,20.26,20.360001,126800,20.360001
2015-11-02,20.02,20.459999,20.02,20.43,71000,20.43
2015-10-30,20.32,20.65,20.049999,20.219999,1025800,20.219999
2015-10-29,21.65,21.91,21.389999,21.51,386700,21.51
2015-10-28,23.82,24.719999,23.459999,24.360001,841800,24.360001
2015-10-27,24.27,24.27,24.08,24.08,24200,24.08
2015-10-26,24.75,24.879999,24.73,24.860001,28700,24.860001
2015-10-23,24.700001,24.700001,24.459999,24.620001,88400,24.620001
2015-10-22,24.25,24.35,24.16,24.34,47200,24.34
2015-10-21,24.26,24.360001,24.26,24.290001,15900,24.290001
2015-10-20,24.360001,24.379999,24.110001,24.219999,44700,24.219999
2015-10-19,24.09,24.360001,24.09,24.360001,66900,24.360001
2015-10-16,23.84,23.90,23.799999,23.889999,83400,23.889999
2015-10-15,23.01,23.209999,23.01,23.209999,124900,23.209999
2015-10-14,22.309999,22.450001,22.219999,22.35,37000,22.35
2015-10-13,22.85,23.10,22.60,22.799999,48800,22.799999
2015-10-12,22.17,22.200001,22.040001,22.129999,18400,22.129999
2015-10-09,22.030001,22.25,21.959999,22.09,19100,22.09
2015-10-08,21.50,21.90,21.50,21.790001,42700,21.790001
2015-10-07,21.90,21.98,21.860001,21.950001,41800,21.950001
2015-10-06,22.299999,22.32,22.01,22.219999,98200,22.219999
2015-10-05,22.200001,22.540001,22.200001,22.49,58600,22.49
2015-10-02,21.60,21.889999,21.549999,21.889999,14200,21.889999
2015-10-01,21.52,21.530001,21.299999,21.530001,28200,21.530001
2015-09-30,20.860001,20.98,20.719999,20.969999,16400,20.969999
2015-09-29,20.360001,20.549999,20.209999,20.34,96700,20.34
2015-09-28,20.82,20.82,20.629999,20.65,106700,20.65
2015-09-25,21.42,21.459999,21.10,21.299999,143200,21.299999
2015-09-24,20.969999,21.049999,20.629999,20.99,106400,20.99
2015-09-23,21.42,21.610001,21.299999,21.42,30000,21.42
2015-09-22,21.43,21.51,21.299999,21.41,42200,21.41
2015-09-21,21.549999,21.75,21.549999,21.75,34200,21.75
2015-09-18,21.75,21.75,21.530001,21.530001,30700,21.530001
2015-09-17,21.73,22.26,21.73,21.90,170300,21.90
2015-09-16,22.65,22.700001,22.43,22.690001,69700,22.690001
2015-09-15,23.73,23.75,23.50,23.74,28900,23.74
2015-09-14,23.780001,24.030001,23.530001,23.73,31700,23.73
2015-09-11,23.799999,23.870001,23.65,23.84,38200,23.84
2015-09-10,24.24,24.24,24.049999,24.190001,94100,24.190001
2015-09-09,24.35,24.35,23.860001,23.860001,73400,23.860001
2015-09-08,23.690001,24.00,23.690001,23.950001,24000,23.950001
2015-09-04,23.950001,24.09,23.58,23.959999,36900,23.959999
2015-09-03,24.549999,24.719999,24.51,24.58,27800,24.58
2015-09-02,24.67,24.950001,24.67,24.83,28400,24.83
2015-09-01,24.10,24.620001,24.10,24.280001,62600,24.280001
2015-08-31,25.290001,25.709999,25.290001,25.620001,153500,25.620001
2015-08-28,25.00,25.00,24.799999,24.85,32600,24.85
2015-08-27,24.809999,24.809999,24.52,24.780001,203600,24.780001
2015-08-26,24.950001,25.200001,24.629999,25.190001,85700,25.190001
2015-08-25,24.059999,24.43,23.379999,23.49,73500,23.49
2015-08-24,21.799999,22.43,21.610001,22.299999,170500,22.299999
2015-08-21,24.049999,24.24,23.43,23.459999,279100,23.459999
2015-08-20,24.91,24.959999,24.690001,24.700001,97200,24.700001
2015-08-19,24.790001,24.93,24.790001,24.91,54400,24.91
2015-08-18,24.540001,24.83,24.540001,24.799999,50300,24.799999
2015-08-17,24.59,24.780001,24.48,24.75,150500,24.75
2015-08-14,24.07,24.280001,24.07,24.24,19200,24.24
2015-08-13,24.299999,24.32,24.25,24.32,18300,24.32
2015-08-12,24.280001,24.379999,23.98,24.32,68600,24.32
2015-08-11,24.32,24.65,24.32,24.459999,47500,24.459999
2015-08-10,24.60,24.77,24.60,24.75,73500,24.75
2015-08-07,23.24,23.34,23.15,23.299999,84400,23.299999
2015-08-06,22.860001,23.059999,22.83,22.860001,234000,22.860001
2015-08-05,23.10,23.24,23.00,23.200001,80500,23.200001
2015-08-04,22.459999,22.459999,22.280001,22.379999,34000,22.379999
2015-08-03,22.26,22.40,22.15,22.299999,80900,22.299999
